Price,Close,High,Low,Open,Volume
Ticker,AA,AA,AA,AA,AA
Date,,,,,
2000-01-03,69.40645599365234,71.6574767472811,68.92409557042444,71.1751163240532,1291386
2000-01-04,69.72803497314453,70.15680345693026,68.8705034508054,69.4064613329214,1860008
2000-01-05,73.74771881103516,74.17648186380148,69.46006105720943,69.72803728453431,2598086
2000-01-06,72.78296661376953,74.06926620657877,72.7293746544408,73.74769266968411,3740907
2000-01-07,72.56859588623047,74.4980373203074,72.51499847576238,72.78297463764045,3774199
2000-01-10,72.35421752929688,74.81961693134348,72.35421752929688,72.56860174324099,3192509
2000-01-11,71.9254379272461,72.46139565622546,70.31757018553877,72.3542062885219,1857345
2000-01-12,71.28230285644531,71.9254500616322,70.96072925385187,71.9254500616322,1559384
2000-01-13,69.99598693847656,71.33587835265277,69.72800538850332,71.28228095361212,1743987
2000-01-14,68.60253143310547,69.99602092288822,67.95937866804466,69.99602092288822,1563462
2000-01-18,66.8874740600586,69.13849531909628,66.83387663036649,68.60253735787462,2047774
2000-01-19,66.99464416503906,67.74498618353272,66.56588118677952,66.88745478178207,2075988
2000-01-20,63.0285530090332,65.2259759351129,62.17102171261936,65.2259759351129,4309363
2000-01-21,64.63646697998047,66.02995689579265,63.135787626503635,63.135787626503635,3056513
2000-01-24,62.97495651245117,65.49395847570628,62.38540680057983,64.63642716688626,1528173
2000-01-25,62.0102424621582,63.77890267734026,61.581479484520116,62.974963245767576,2096962
2000-01-26,61.045509338378906,62.3854008598362,60.72393580884759,62.01022992697285,2615730
2000-01-27,60.45598220825195,61.90306920588903,60.134408529939925,61.04553758197931,1883146
2000-01-28,59.59846115112305,61.84948274364532,59.3304848534286,60.45599292707277,2532834
2000-01-31,59.75923538208008,60.77755381035932,59.3840642884545,59.598448548416656,1488972
2000-02-01,61.849491119384766,62.439046677478444,60.295214224666545,60.295214224666545,1855764
2000-02-02,64.16210174560547,65.02261604308697,61.58055885316093,62.06459712096191,2324178
2000-02-03,62.172176361083984,64.16211929178962,61.419229559989894,64.16211929178962,1200583
2000-02-04,60.6662483215332,62.38727656520547,60.02086409619898,62.172146668703554,1227382
2000-02-07,58.62252426147461,60.93515820837409,58.62252426147461,60.66624448869356,2058677
2000-02-08,56.74018478393555,59.42929084043009,56.68640091426982,58.62256011631663,2836538
2000-02-09,55.61074447631836,57.43934101422369,55.4493983658177,56.740172713996365,4351644
2000-02-10,56.36366653442383,58.13847826628737,55.66449860757883,55.66449860757883,2251852
2000-02-11,58.246063232421875,59.16036137054957,57.062856769995044,57.062856769995044,2043612
2000-02-14,62.172176361083984,62.387306360328346,58.67633982819017,58.67633982819017,1718269
2000-02-15,63.57049560546875,63.83940939630951,61.79568862827918,62.17215919278008,2156055
2000-02-16,63.46293258666992,64.91504736831914,62.97889432612019,63.57049482317902,2914274
2000-02-17,66.20581817626953,66.63607256470104,63.67805930078226,63.67805930078226,2335747
2000-02-18,64.64615631103516,66.259623074641,64.64615631103516,66.20583920993526,4203496
2000-02-22,62.387264251708984,64.26963818018697,61.95701000779679,64.26963818018697,1770953
2000-02-23,61.20408630371094,62.92511499653632,61.20408630371094,62.387292847006776,1358052
2000-02-24,59.967105865478516,62.387303208218626,59.859543603377965,61.20409646841717,1669746
2000-02-25,60.397335052490234,60.93515701716638,59.42925333040475,59.967075295080896,1136080
2000-02-28,61.15031433105469,64.00077173098987,59.53685303314232,60.39736754675358,1722347
2000-02-29,58.94522476196289,61.09651296959182,58.24605664090068,61.09651296959182,1953891
2000-03-01,60.0208625793457,60.93516051824396,56.90149828350116,58.94521858819144,1989430
2000-03-02,57.49311828613281,59.536839094464895,57.00907454590872,59.536839094464895,1953308
2000-03-03,58.46116256713867,59.75193059075992,56.578788889911216,57.493086549422735,2980608
2000-03-06,57.439327239990234,58.945225731599024,56.79394295275391,58.461187516171776,1252518
2000-03-07,55.87965393066406,58.08472091107471,55.61074012475667,57.43933651957363,1422722
2000-03-08,57.9771614074707,58.837675791534814,55.28805054216214,55.87965657178197,1877154
2000-03-09,58.246063232421875,58.51497702089358,56.36368856981021,57.977154908122735,1133583
2000-03-10,57.654476165771484,59.05280742775514,57.06287006463799,58.24607680273114,1643779
2000-03-13,58.56874465942383,59.53682647042973,56.41746206729031,57.65445215324857,1232376
2000-03-14,52.70649719238281,56.79394382398315,52.3300211976624,56.79394382398315,3870745
2000-03-15,55.126708984375,55.66453120180471,53.136771697641336,53.136771697641336,2930504
2000-03-16,59.32172775268555,59.5906361689817,55.610755544247425,55.610755544247425,3022305
2000-03-17,55.66450881958008,58.514964879396096,55.449378926275365,58.514964879396096,2328340
2000-03-20,56.41743087768555,57.49307431118333,55.87960916093666,55.87960916093666,1890221
2000-03-21,58.78388595581055,59.16036198507803,55.825867036930745,56.41747300637575,1639534
2000-03-22,57.54690170288086,58.56876219634434,57.009079527767476,58.56876219634434,1016063
2000-03-23,59.80573654174805,60.82759675993478,57.439323980070526,57.54688620044797,1485144
2000-03-24,61.580562591552734,62.27973084221189,59.967096136760915,59.967096136760915,1813317
2000-03-27,62.01078796386719,62.44104766910981,61.20405784675026,61.580533722794954,1283229
2000-03-28,61.20408630371094,62.06460065012363,60.77383186259106,62.01081679591879,1222472
2000-03-29,62.064598083496094,62.333506415053925,60.98895382891932,61.204083772669215,1162464
2000-03-30,61.849491119384766,63.247828077039905,61.526798815952766,62.064621143064336,1402747
2000-03-31,60.45113754272461,62.27973404502787,60.45113754272461,61.849474115954195,1176113
2000-04-03,61.74192428588867,61.84948655770789,60.39737129936391,60.45114970318635,1265335
2000-04-04,60.82758712768555,63.7856050934564,58.40739110697948,61.741884980712754,1933084
2000-04-05,59.53681945800781,62.118361543009335,59.3754734192059,60.82758776842312,1193342
2000-04-06,61.04273986816406,61.90325420982462,59.91331172113734,59.91331172113734,1404328
2000-04-07,58.46116256713867,60.82757425322409,58.40737874476455,60.82757425322409,1851685
2000-04-10,58.246063232421875,59.05279366949186,57.2779867079379,58.46119317036473,1588598
2000-04-11,60.55868148803711,60.55868148803711,57.923355483292276,58.24604757135555,1547898
2000-04-12,60.50490951538086,61.31163989371751,60.074655134992035,60.558693361994024,1362797
2000-04-13,60.074642181396484,60.66624250988881,59.42925255371714,60.504896469011726,2092967
